Nome do filme,Diretor,Avaliação,Número de votos,Sinopse,Gênero,Ano de lançamento,Língua,Link para a capa,Trailer,Duração
Antes Só do que Mal Casado,Bobby Farrelly,5.738,1651,"Eddie está em crise porque todos seus amigos já se casaram menos ele. Quando conhece Lila, ele pensa ter achado a mulher da sua vida e os dois se casam. Porém na lua de mel, ele descobre que Lila não é bem o que ele imaginava e acaba se apaixonando por Miranda.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/mA31BQikiOOUT4mMQaSfzGrrrGW.jpg,https://www.youtube.com/watch?v=b0TMpMpEg78,115
Cinderela III: Uma Volta no Tempo,Frank Nissen,6.541,1282,"Lady Tremaine põe as mãos na varinha da Fada Madrinha, em seguida, volta o tempo para o dia que Cinderella experimentou o sapatinho de cristal. Ela amplia o chinelo para caber uma das irmãs, Anastasia, em seguida, apaga as memórias do encontro de Cinderella com o príncipe encantado. Agora, Cinderela precisa evitar o plano de Lady Tremaine e reconquistar seu príncipe.",Animação,2007,en,https://image.tmdb.org/t/p/w500/7fr4MYy91VmZMLl0soPK7z82wxI.jpg,https://www.youtube.com/watch?v=qNBkeWwurNI,74
Maldita Sorte,Mark Helfrich,5.905,1547,"Para que a mulher de seus sonhos não se apaixone por outro homem, Charlie tem que quebrar a maldição que o tornou popular entre as mulheres solteiras: durma com Charlie uma vez e o próximo homem que você encontrar será seu verdadeiro amor.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/zauSy5HbzTSoA6cKnMYIr3DTSnR.jpg,https://www.youtube.com/watch?v=9LCJaj-anXw,101
P.S. Eu Te Amo,Richard LaGravenese,7.188,3338,"Holly Kennedy é casada com Gerry, um engraçado irlandês por quem é completamente apaixonada. Quando Gerry morre, a vida de Holly também acaba. Em profunda depressão, ela descobre com surpresa que o marido deixou diversas cartas que buscam guiá-la no caminho da recuperação.",Drama,2007,en,https://image.tmdb.org/t/p/w500/4AZq74AdUrSeaqDVHq7bJg9tlKZ.jpg,https://www.youtube.com/watch?v=CZzW6_hR068,126
Jogos do Poder,Mike Nichols,6.537,1535,"Início dos anos 80. A União Soviética invade o Afeganistão, o que chama a atenção de políticos norte-americanos. Um deles é Charlie Wilson (Tom Hanks), um homem mulherengo e polêmico que não tem grande relevância política, apesar de ter sido eleito 6 vezes para o cargo. Com o apoio de Joanne Herring (Julia Roberts), uma das mulheres mais ricas do estado que o elege, e do agente da CIA Gust Avrakotos (Philip Seymour Hoffman), Wilson passa a negociar uma aliança entre paquistaneses, egípcios, israelenses e o governo norte-americano, de forma que os Estados Unidos financiem uma resistência que possa impedir o avanço soviético no local.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/rgqjxbVNaJAo4dNNOiLNhrkxoTq.jpg,https://www.youtube.com/watch?v=d5g02K9gIUM,102
Cinco Centímetros por Segundo,Makoto Shinkai,7.292,1999,"Contada em três segmentos interligados, entre o início dos anos 1990 e 2007, um jovem chamado Takaki Tono e sua melhor amiga Akari Shinohara moram em Tóquio. Devido à mudanças no trabalho de seu pai, Akari acaba se transferindo de cidade com sua família, mas os dois lutam para manter um contato através de cartas. Seus desencontros são constantes e os dois acabam se afastando com o tempo, deixando apenas as memórias de momentos juntos. Novas pessoas surgem em suas vidas, mas Takaki não esquece de Akari, que mesmo com o tempo passado, tem a esperança de encontrá-la novamente.",Animação,2007,ja,https://image.tmdb.org/t/p/w500/mPa31QlUnTe2p9GHFibv0UIiiqR.jpg,https://www.youtube.com/watch?v=jHxfDWWmEyw,63
Contos do Dia das Bruxas,Michael Dougherty,6.994,1930,"Na noite do Halloween, uma pequena cidade descobrirá que algumas tradições nunca devem ser esquecidas. Um casal quebra uma lanterna de abóbora antes da meia-noite, quatro mulheres são perseguidas por um mascarado, alguns garotos travessos descobrem um terrível segredo enterrado e um eremita rabugento recebe uma soturna visita. As travessuras de Halloween podem ser mortais quando as mais variadas criaturas – humanas ou não – tentam sobreviver à mais assustadora noite do ano.",Terror,2007,en,https://image.tmdb.org/t/p/w500/1wr3hBGt8oqpwJENmtXHYW40h5E.jpg,https://www.youtube.com/watch?v=_2rI2BEvayk,82
High School Musical 2,Kenny Ortega,6.512,3757,"Os Wildcats de East High estão prontos para as melhores férias de suas vidas. Troy fica empolgado ao ser convidado para trabalhar no Country Club, sem desconfiar que isso seja parte do plano de Sharpay de afastá-lo de Gabriella. E agora? Essa e outras perguntas serão respondidas na noite do show de talentos.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,https://www.youtube.com/watch?v=8UiHFHF-Nqk,111
As Tartarugas Ninja: O Retorno,Kevin Munroe,6.135,1122,"Estranhos acontecimentos tomam Nova York. Leonardo e o Mestre Splinter resolvem ir atrás de Raphael, Donatello e Michelangelo para reagrupar as Tartarugas Ninja. Versão animada baseada na série de TV e nos três filmes lançados sobre as adolescentes tartarugas ninja que vivem nos esgotos de Nova York.",Aventura,2007,en,https://image.tmdb.org/t/p/w500/vNSwMohSS0XMXXbcmw3RsBaE35q.jpg,https://www.youtube.com/watch?v=EUymm-suOg8,86
Motoqueiros Selvagens,Walt Becker,5.967,2323,"Quatro amigos de longa data se reencontram com um desejo em comum: largar suas vidas chatas e problemáticas. Atrapalhados e meio fora de forma, eles saem sem rumo pelas estradas, incorporados a uma gangue de motociclistas. A aventura ganha mais emoção quando os rivais Del Fuegos decidem desafiá-los.",Ação,2007,en,https://image.tmdb.org/t/p/w500/c4u9GAAQt573pOtIWUqn1ttwADF.jpg,https://www.youtube.com/watch?v=r6SSpOJ_aS4,100
O Assassinato de Jesse James Pelo Covarde Robert Ford,Andrew Dominik,7.038,2571,"Qualquer pessoa na América em 1880 conhece Jesse James. Ele é o criminoso mais conhecido em todo país, caçado implacavelmente pela lei em dez estados. Ele é também um dos maiores heróis do seu tempo, comparado à Robin Hood pelo público. Robert Ford? Ninguém conhece esse nome. Ainda não... Este jovem ambicioso de apenas 19 anos de idade faz planos para mudar isso. Ele se aproximará de Jesse, cavalgará ao lado do seu bando e conquistará sua amizade. E se isso ainda não trouxer a fama para Ford, ele arrumará uma outra maneira. Uma maneira mortal!",Drama,2007,en,https://image.tmdb.org/t/p/w500/9vpIhmdk0jq6POxz7Fm06gBP3YZ.jpg,https://www.youtube.com/watch?v=6RwAWZtK5Uw,159
Deu a Louca em Hollywood,Jason Friedberg,3.9,1568,"Quatro adultos órfãos vivem uma aventura incrível em filmes de fantasias. Eles visitam um grotesco confeiteiro em uma fábrica de chocolate e entram em um reino mistico, no qual eles devem ajudar um sábio e vigoroso leão a se livrar da terra de uma feiticeira.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/jkC8e0HaEwZWltjxPO8RhG6HlL2.jpg,https://www.youtube.com/watch?v=1ltiqNTYZbA,86
Persépolis,Vincent Paronnaud,7.891,2000,"Marjane é uma jovem iraniana de oito anos, que sonha em ser uma profetisa do futuro, para assim salvar o mundo. Querida pelos pais cultos e modernos e adorada pela avó, ela acompanha avidamente os acontecimentos que conduzem à queda do xá e de seu regime brutal. A entrada da nova República Islâmica inaugura a era dos “Guardiões da Revolução”, que controlam como as pessoas devem agir e se vestir. Marjane, que agora deve usar véu, deseja se transformar numa revolucionária. Mas, para tentar protegê-la, seus pais a enviam para a Áustria.",Animação,2007,fr,https://image.tmdb.org/t/p/w500/nKk6mPk1JmkRxT92MqGWZQoCX2p.jpg,https://www.youtube.com/watch?v=3PXHeKuBzPY,95
Loucos Sobre Rodas,Akiva Schaffer,6.392,1003,"Rod Kimble (Andy Samberg) vive em uma pequena cidade dos EUA com sua mãe (Sissy Spacek), seu irmão mais novo (Jorma Taccone) e seu padrasto (Ian McShane). Com a família precisando de dinheiro, Rod, que pensa que é um dublê, decide tentar quebrar um recorde mundial de salto com sua mobilete. Esse é o seu grande momento e para melhorar – ou piorar – Denise (Isla Fisher), a vizinha por quem sempre foi apaixonado, está de volta.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/8GqDwWlF1a4MizzlN86HsQvgmpe.jpg,https://www.youtube.com/watch?v=703Z6vzKB2c,88
Medo da Verdade,Ben Affleck,7.304,3884,"Ao lado da namorada, o detetive particular Patrick Kenzie se encarrega de uma difícil missão: localizar uma menina que foi sequestrada em Boston. O chefe de polícia Doyle não acredita que Patrick consiga encontrar a garota que já está desaparecida há mais de 76 horas. Mas o investigador não desiste e se prepara para enfrentar o perigo em um bairro violento da cidade.",Crime,2007,en,https://image.tmdb.org/t/p/w500/znK3nBCjkbdqQKPZbXE3zlcB9lC.jpg,https://www.youtube.com/watch?v=zLJYYrQWeIc,114
Viagem a Darjeeling,Wes Anderson,7.158,3663,"Francis, Peter e Jack são irmãos, mas não se falam há um ano. Eles, decidem realizar uma viagem de trem pela Índia, na intenção de acabar com a barreira existente entre eles e também para auto-conhecimento. Entretanto, devido a incidentes envolvendo a compra de analgésicos sem prescrição médica, o uso de xarope para tosse indiano e um spray de pimenta, a viagem logo muda de rumo e faz com que o trio fique perdido no meio do deserto, tendo apenas 11 malas, uma impressora e uma máquina plastificadora.",Aventura,2007,en,https://image.tmdb.org/t/p/w500/8oZ8lqD3hebzHb5SUz3eKb0Z01C.jpg,https://www.youtube.com/watch?v=B2R7O2IlndM,92
Os Donos da Noite,James Gray,6.694,1401,"Em 1988, a polícia de Nova York declara guerra ao tráfico de drogas. Bobby Green (Joaquin Phoenix) tenta se manter em território neutro, mas gerencia uma boate frequentada por gângsteres, e tanto seu irmão (Mark Wahlberg) quanto seu pai (Robert Duvall) trabalham na polícia.",Drama,2007,en,https://image.tmdb.org/t/p/w500/ptxKVHiNKNmfkCrWsSWr5BZvyX.jpg,https://www.youtube.com/watch?v=1UIToFdPqoM,118
O Diário de Uma Babá,Shari Springer Berman,6.367,1163,"A universitária Annie Braddock é contratada para trabalhar como babá do filho de um casal rico e desestruturado. Ela precisa encontrar uma maneira de se organizar entre os estudos, o novo namorado e o filho mimado de seus patrões.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/5eNbFM5wB0lSdL1oafDY87cpd3B.jpg,https://www.youtube.com/watch?v=i8kXj2URh0o,106
"Cashback, Bem-vindo ao Turno da Noite",Sean Ellis,6.9,1282,"Após uma separação dolorosa, Ben desenvolve insônia. Para ganhar tempo, ele começa a trabalhar no turno da noite no supermercado local, onde sua imaginação artística corre solta.",Drama,2007,en,https://image.tmdb.org/t/p/w500/xghcRxElKCyHU2RqjXWZiDlLZGM.jpg,https://www.youtube.com/watch?v=JEBhL6ks7E4,102
Conduta de Risco,Tony Gilroy,6.785,1799,"Michael Clayton trabalha em uma das maiores firmas de advocacia de Nova York, resolvendo erros de seus clientes. Apesar cansado e infeliz, dívidas não permitem que ele deixe o emprego. Quando o principal advogado da empresa sofre um colapso e tenta sabotar casos de um cliente, Clayton é enviado para solucionar o problema e percebe a pessoa que se tornou.",Drama,2007,en,https://image.tmdb.org/t/p/w500/7LLTInSnQfwmuFhcFzWhFII4Xm1.jpg,https://www.youtube.com/watch?v=t5BM-YTIpLg,119
Meu Monstro de Estimação,Jay Russell,6.533,1074,"Angus MacMorrow (Alex Etel) é um solitário garoto escocês que sonha com o retorno de seu pai para casa. Um dia ele encontra na praia um objeto misterioso, o qual leva para casa. Logo ele descobre que se trata de um ovo do lendário monstro do lago Loch Ness. Ao nascer Angus lhe dá o nome de Crusoé, tentando de todas as formas escondê-lo.",Família,2007,en,https://image.tmdb.org/t/p/w500/bwnaWwmYSaTaW5NSUzeaXjC2aNw.jpg,https://www.youtube.com/watch?v=riVKxk-tnc8,112
Morte no Funeral,Frank Oz,6.899,1787,"Uma família desajustada é unida para o enterro do patriarca. Quando um homem misterioso aparece e ameaça chantagear a família com um embaraçoso e obscuro segredo do falecido, seus dois filhos, Daniel (Matthew Macfadyen) e Robert (Rupert Graves), tentam de tudo para não deixar que os presentes descubram.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/kOBGdxI0KfrCE1h74IvNTdKHPh3.jpg,https://www.youtube.com/watch?v=W0xtS83sKGg,87
"Eu, Meu Irmão e Nossa Namorada",Peter Hedges,6.565,1253,"Dan não se recuperou da morte de sua esposa e se dedica completamente a suas três filhas. Um passeio de família o leva a conhecer Marie, uma linda mulher que o atrai muito. Mas ela não está só. É a namorada de seu irmão Mitch.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/grzvCOx0zQNY7hQUS0N1nAtkeGm.jpg,https://www.youtube.com/watch?v=hegCIVQP5Uo,98
O Caçador de Pipas,Marc Forster,7.328,1177,"Kabul. Amir e Hassan são dois amigos, que se divertem em um torneio de pipas. Após a vitória neste dia um ato de traição de um menino marcará para sempre a vida de ambos. Amir passa a viver nos Estados Unidos, retornando ao Afeganistão apenas após 20 anos. É quando ele enfrenta a mão de ferro do governo talibã para tentar consertar o ocorrido em seu passado.",Drama,2007,en,https://image.tmdb.org/t/p/w500/5fvAaNAGh2nKDNJIKDJlplp1xty.jpg,https://www.youtube.com/watch?v=WV5-_9UvGzU,127
A Garota Ideal,Craig Gillespie,7.199,1883,"Lars é extremamente tímido e considera impossível fazer amigos ou socializar. Seu irmão e cunhada se preocupam com ele, então quando anuncia que tem uma namorada que conheceu pela Internet, eles ficam cheios de alegria. Mas a nova namorada de Lars é uma boneca de plástico de tamanho real.",Comédia,2007,en,https://image.tmdb.org/t/p/w500/zBIC8b5dOjY8VVHfD9Jk1VbLmKz.jpg,https://www.youtube.com/watch?v=BOKfTbRniWU,102
Elizabeth: A Era de Ouro,Shekhar Kapur,6.7,1247,"Há quase três décadas no comando da Inglaterra, a Rainha Elizabeth I enfrenta ameaças ao seu poder, impostas por governos estrangeiros e pelo seu próprio país. Simultaneamente, o Rei da Espanha Felipe II, apoiado pelo Vaticano, planeja destronar a rainha e restaurar o catolicismo na nação britânica. Elizabeth se prepara para entrar em guerra, ao mesmo tempo em que luta contra uma paixão inesperada.",Drama,2007,en,https://image.tmdb.org/t/p/w500/u6C7C7wfjqCDqcsFUdLpGySlqRa.jpg,https://www.youtube.com/watch?v=0wNboYbgYjo,114
Premonições,Mennan Yapo,6.293,1591,"Linda Hanson é uma mulher suburbana que um dia é avisada que seu marido, Jim, morreu em um terrível desastre automobilístico. Porém, ao acordar no dia seguinte, tudo está perfeitamente normal em sua vida e Jim está vivo. A única diferença é que Bridgette, sua filha mais velha, está com cicatrizes horríveis no rosto, que Linda não tem a menor idéia de como surgiram. Sem entender o que está acontecendo, Linda começa a pôr em dúvida sua própria sanidade mental.",Thriller,2007,en,https://image.tmdb.org/t/p/w500/xown10kY7PchFOU1NfknDz0dpbW.jpg,https://www.youtube.com/watch?v=qwqCTjl6IJI,96
Mandando Bala,Michael Davis,6.485,1913,"Após salvar um recém-nascido de assassinos, o atirador comedor de cenoura Sr. Smith se une a uma prostituta chamada DQ para proteger um bebê de outros ataques. Um assassino profissional os persegue e Smith e DQ descobrem o plano de um senador de tirar medulas de bebês, como o que eles têm nos braços.",Ação,2007,en,https://image.tmdb.org/t/p/w500/51C6obcHBjFF6ISmxnIavI4DZaT.jpg,https://www.youtube.com/watch?v=fmp8vfSIiE4,90
Antes Que o Diabo Saiba Que Você Está Morto,Sidney Lumet,7.111,1572,Andy e seu irmão mais novo Hank estão com problemas financeiros. Eles organizam um assalto a uma pequena joalheria para para saírem dessa situação de forma rápida e sem causar vítimas. O crime perfeito começa a dar errado quando descobrem que a loja pertence aos seus pais.,Crime,2007,en,https://image.tmdb.org/t/p/w500/d2RmQ42oT7sGKDu4wU1Hvx9maSb.jpg,https://www.youtube.com/watch?v=kiE8t8xbCog,117
O Sobrevivente,Werner Herzog,6.962,1297,"Dieter Dengler (Christian Bale) é um piloto alemão que integra a marinha americana durante a Guerra do Vietnã. Em uma de suas missões seu avião cai no Laos, o que o torna um prisioneiro de guerra. Brutalmente torturado, Dengler tenta planejar com outros prisioneiros, americanos e vietnamitas, um plano de fuga.",Aventura,2007,en,https://image.tmdb.org/t/p/w500/2NJxFDuJRGKBHbrqtSl1z1vaLsi.jpg,https://www.youtube.com/watch?v=q9eyiWb2uBA,126
